"Ano","Universidad","Semestre","Nivel Educativo","Programa","Categoria Docentes","Genero","Numero"
2014,"Corporación Universitaria del Huila CORHUILA","Semestre A","Pregrado","Ingeniería de Sistemas","Docente Catedrático","Mujer",4
2014,"Corporación Universitaria del Huila CORHUILA","Semestre A","Pregrado","Ingeniería Industrial","Docente Tiempo completo","Hombre",23
2014,"Corporación Universitaria del Huila CORHUILA","Semestre A","Pregrado","Ingeniería Industrial","Docente Catedrático","Hombre",76
2014,"Corporación Universitaria del Huila CORHUILA","Semestre A","Pregrado","Ingeniería Industrial","Docente Tiempo completo","Mujer",9
2014,"Corporación Universitaria del Huila CORHUILA","Semestre A","Pregrado","Ingeniería Industrial","Docente Catedrático","Mujer",30
2014,"Corporación Universitaria del Huila CORHUILA","Semestre A","Postgrado","Gerencia de sistemas Integrados de calidad","Docente Tiempo completo","Hombre",0
2014,"Corporación Universitaria del Huila CORHUILA","Semestre A","Postgrado","Gerencia de sistemas Integrados de calidad","Docente Catedrático","Hombre",7
2014,"Corporación Universitaria del Huila CORHUILA","Semestre A","Postgrado","Gerencia de sistemas Integrados de calidad","Docente Tiempo completo","Mujer",0
2014,"Corporación Universitaria del Huila CORHUILA","Semestre A","Postgrado","Gerencia de sistemas Integrados de calidad","Docente Catedrático","Mujer",2
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Administración Bancaria y Financiera","Docente Tiempo completo","Hombre",3
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Administración Bancaria y Financiera","Docente Catedrático","Hombre",33
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Administración Bancaria y Financiera","Docente Tiempo completo","Mujer",1
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Administración Bancaria y Financiera","Docente Catedrático","Mujer",7
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Administración Comercial","Docente Tiempo completo","Hombre",2
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Administración Comercial","Docente Catedrático","Hombre",19
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Administración Comercial","Docente Tiempo completo","Mujer",0
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Administración Comercial","Docente Catedrático","Mujer",6
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Administración de Empresas Agropecuarias","Docente Tiempo completo","Hombre",2
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Administración de Empresas Agropecuarias","Docente Catedrático","Hombre",3
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Administración de Empresas Agropecuarias","Docente Tiempo completo","Mujer",0
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Administración de Empresas Agropecuarias","Docente Catedrático","Mujer",0
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Administración Turística","Docente Tiempo completo","Hombre",0
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Administración Turística","Docente Catedrático","Hombre",4
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Administración Turística","Docente Tiempo completo","Mujer",0
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Administración Turística","Docente Catedrático","Mujer",3
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Mercadeo, Publicidad y Ventas","Docente Tiempo completo","Hombre",2
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Mercadeo, Publicidad y Ventas","Docente Catedrático","Hombre",5
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Mercadeo, Publicidad y Ventas","Docente Tiempo completo","Mujer",0
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Mercadeo, Publicidad y Ventas","Docente Catedrático","Mujer",13
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Negocios Internacionales","Docente Tiempo completo","Hombre",0
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Negocios Internacionales","Docente Catedrático","Hombre",17
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Negocios Internacionales","Docente Tiempo completo","Mujer",0
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Negocios Internacionales","Docente Catedrático","Mujer",6
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Medicina Veterinaria y Zootecnia","Docente Tiempo completo","Hombre",5
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Medicina Veterinaria y Zootecnia","Docente Catedrático","Hombre",17
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Medicina Veterinaria y Zootecnia","Docente Tiempo completo","Mujer",2
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Medicina Veterinaria y Zootecnia","Docente Catedrático","Mujer",5
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Ingeniería Ambiental","Docente Tiempo completo","Hombre",8
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Ingeniería Ambiental","Docente Catedrático","Hombre",25
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Ingeniería Ambiental","Docente Tiempo completo","Mujer",4
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Ingeniería Ambiental","Docente Catedrático","Mujer",20
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Ingeniería de Sistemas","Docente Tiempo completo","Hombre",5
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Ingeniería de Sistemas","Docente Catedrático","Hombre",14
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Ingeniería de Sistemas","Docente Tiempo completo","Mujer",1
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Ingeniería de Sistemas","Docente Catedrático","Mujer",4
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Ingeniería Industrial","Docente Tiempo completo","Hombre",18
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Ingeniería Industrial","Docente Catedrático","Hombre",72
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Ingeniería Industrial","Docente Tiempo completo","Mujer",7
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Pregrado","Ingeniería Industrial","Docente Catedrático","Mujer",31
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Postgrado","Gerencia de sistemas Integrados de calidad","Docente Tiempo completo","Hombre",0
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Postgrado","Gerencia de sistemas Integrados de calidad","Docente Catedrático","Hombre",4
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Postgrado","Gerencia de sistemas Integrados de calidad","Docente Tiempo completo","Mujer",0
2014,"Corporación Universitaria del Huila CORHUILA","Semestre B","Postgrado","Gerencia de sistemas Integrados de calidad","Docente Catedrático","Mujer",0
2013,"Universidad Surcolombiana","Semestre A","Pregrado",,"Docente Tiempo completo","Hombre",175
2013,"Universidad Surcolombiana","Semestre A","Pregrado",,"Docente Medio tiempo","Hombre",45
2013,"Universidad Surcolombiana","Semestre A","Pregrado",,"Docente Catedrático","Hombre",321
2013,"Universidad Surcolombiana","Semestre A","Pregrado",,"Docente Tiempo completo","Mujer",67
2013,"Universidad Surcolombiana","Semestre A","Pregrado",,"Docente Medio tiempo","Mujer",4
2013,"Universidad Surcolombiana","Semestre A","Pregrado",,"Docente Catedrático","Mujer",213
2013,"Universidad Surcolombiana","Semestre B","Pregrado",,"Docente Tiempo completo","Hombre",184
2013,"Universidad Surcolombiana","Semestre B","Pregrado",,"Docente Medio tiempo","Hombre",40
2013,"Universidad Surcolombiana","Semestre B","Pregrado",,"Docente Catedrático","Hombre",315
2013,"Universidad Surcolombiana","Semestre B","Pregrado",,"Docente Tiempo completo","Mujer",63
2013,"Universidad Surcolombiana","Semestre B","Pregrado",,"Docente Medio tiempo","Mujer",7
2013,"Universidad Surcolombiana","Semestre B","Pregrado",,"Docente Catedrático","Mujer",218
2013,"Universidad Surcolombiana","Semestre A","Postgrado",,"Docente Tiempo completo","Hombre",0
2013,"Universidad Surcolombiana","Semestre A","Postgrado",,"Docente Medio tiempo","Hombre",0
2013,"Universidad Surcolombiana","Semestre A","Postgrado",,"Docente Catedrático","Hombre",64
2013,"Universidad Surcolombiana","Semestre A","Postgrado",,"Docente Tiempo completo","Mujer",0
2013,"Universidad Surcolombiana","Semestre A","Postgrado",,"Docente Medio tiempo","Mujer",0
2013,"Universidad Surcolombiana","Semestre A","Postgrado",,"Docente Catedrático","Mujer",20
2013,"Universidad Surcolombiana","Semestre B","Postgrado",,"Docente Tiempo completo","Hombre",0
2013,"Universidad Surcolombiana","Semestre B","Postgrado",,"Docente Medio tiempo","Hombre",0
2013,"Universidad Surcolombiana","Semestre B","Postgrado",,"Docente Catedrático","Hombre",57
2013,"Universidad Surcolombiana","Semestre B","Postgrado",,"Docente Tiempo completo","Mujer",0
2013,"Universidad Surcolombiana","Semestre B","Postgrado",,"Docente Medio tiempo","Mujer",0
2013,"Universidad Surcolombiana","Semestre B","Postgrado",,"Docente Catedrático","Mujer",21
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Administración de Empresas - Diurna","Docente Tiempo completo","Hombre",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Contaduría Pública - Diurna","Docente Tiempo completo","Hombre",2
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería de Sistemas","Docente Tiempo completo","Hombre",4
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Derecho  Diurna- Neiva","Docente Tiempo completo","Hombre",17
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería Industrial","Docente Tiempo completo","Hombre",14
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Psicología - Neiva","Docente Tiempo completo","Hombre",4
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería Civil","Docente Tiempo completo","Hombre",4
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Comunicación Social y Periodísmo","Docente Tiempo completo","Hombre",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Técnico Profesional en Fútbol","Docente Tiempo completo","Hombre",1
2013,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Gerencia de la Salud Ocupacional ","Docente Tiempo completo","Hombre",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Gerencia de la Calidad y Auditoría en Salud ","Docente Tiempo completo","Hombre",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Administración de Empresas - Diurna","Docente Tiempo completo","Mujer",1
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Contaduría Pública - Diurna","Docente Tiempo completo","Mujer",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería de Sistemas","Docente Tiempo completo","Mujer",1
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Derecho  Diurna- Neiva","Docente Tiempo completo","Mujer",4
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería Industrial","Docente Tiempo completo","Mujer",4
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Psicología - Neiva","Docente Tiempo completo","Mujer",4
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería Civil","Docente Tiempo completo","Mujer",1
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Comunicación Social y Periodísmo","Docente Tiempo completo","Mujer",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Técnico Profesional en Fútbol","Docente Tiempo completo","Mujer",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Gerencia de la Salud Ocupacional ","Docente Tiempo completo","Mujer",1
2013,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Gerencia de la Calidad y Auditoría en Salud ","Docente Tiempo completo","Mujer",1
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Administración de Empresas - Diurna","Docente Medio tiempo","Hombre",1
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Contaduría Pública - Diurna","Docente Medio tiempo","Hombre",3
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería de Sistemas","Docente Medio tiempo","Hombre",2
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Derecho  Diurna- Neiva","Docente Medio tiempo","Hombre",11
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería Industrial","Docente Medio tiempo","Hombre",11
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Psicología - Neiva","Docente Medio tiempo","Hombre",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería Civil","Docente Medio tiempo","Hombre",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Comunicación Social y Periodísmo","Docente Medio tiempo","Hombre",1
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Técnico Profesional en Fútbol","Docente Medio tiempo","Hombre",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Gerencia de la Salud Ocupacional ","Docente Medio tiempo","Hombre",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Gerencia de la Calidad y Auditoría en Salud ","Docente Medio tiempo","Hombre",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Administración de Empresas - Diurna","Docente Medio tiempo","Mujer",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Contaduría Pública - Diurna","Docente Medio tiempo","Mujer",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería de Sistemas","Docente Medio tiempo","Mujer",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Derecho  Diurna- Neiva","Docente Medio tiempo","Mujer",3
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería Industrial","Docente Medio tiempo","Mujer",3
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Psicología - Neiva","Docente Medio tiempo","Mujer",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Ingeniería Civil","Docente Medio tiempo","Mujer",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Comunicación Social y Periodísmo","Docente Medio tiempo","Mujer",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Técnico Profesional en Fútbol","Docente Medio tiempo","Mujer",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Gerencia de la Salud Ocupacional ","Docente Medio tiempo","Mujer",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Postgrado","Especialización Gerencia de la Calidad y Auditoría en Salud ","Docente Medio tiempo","Mujer",0
2013,"Universidad Cooperativa de Colombia","Semestre A","Pregrado","Administración de Empresas - Diurna","Docente Catedrático","Hombre",1
