"Ano","Municipio","Tipo Institucion","Area","Tipo Nivel Educativo","Grado","Numero Grado","Numero Matriculas"
2013,"Neiva","No Oficial","Urbana","Prescolar","Preescolar",0,3789
2013,"Oporapa","No Oficial","Urbana","Prescolar","Preescolar",0,0
2013,"Paicol","No Oficial","Urbana","Prescolar","Preescolar",0,0
2013,"Palermo","No Oficial","Urbana","Prescolar","Preescolar",0,140
2013,"Palestina","No Oficial","Urbana","Prescolar","Preescolar",0,0
2013,"Pital","No Oficial","Urbana","Prescolar","Preescolar",0,19
2013,"Pitalito","No Oficial","Urbana","Prescolar","Preescolar",0,282
2013,"Rivera","No Oficial","Urbana","Prescolar","Preescolar",0,55
2013,"Saladoblanco","No Oficial","Urbana","Prescolar","Preescolar",0,0
2013,"San Agustín","No Oficial","Urbana","Prescolar","Preescolar",0,17
2013,"Santa Maria","No Oficial","Urbana","Prescolar","Preescolar",0,0
2013,"Suaza","No Oficial","Urbana","Prescolar","Preescolar",0,34
2013,"Tarqui","No Oficial","Urbana","Prescolar","Preescolar",0,33
2013,"Tello","No Oficial","Urbana","Prescolar","Preescolar",0,0
2013,"Teruel","No Oficial","Urbana","Prescolar","Preescolar",0,0
2013,"Tesalia","No Oficial","Urbana","Prescolar","Preescolar",0,21
2013,"Timaná","No Oficial","Urbana","Prescolar","Preescolar",0,15
2013,"Villavieja","No Oficial","Urbana","Prescolar","Preescolar",0,0
2013,"Yaguará","No Oficial","Urbana","Prescolar","Preescolar",0,25
2013,"Acevedo","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Agrado","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Aipe","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Algeciras","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Altamira","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Baraya","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Campoalegre","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Colombia","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Elias","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Garzón","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Gigante","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Guadalupe","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Hobo","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Iquira","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Isnos","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"La Argentina","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"La Plata","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Nátaga","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Neiva","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Oporapa","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Paicol","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Palermo","No Oficial","Rural","Prescolar","Preescolar",0,206
2013,"Palestina","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Pital","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Pitalito","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Rivera","No Oficial","Rural","Prescolar","Preescolar",0,4
2013,"Saladoblanco","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"San Agustín","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Santa Maria","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Suaza","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Tarqui","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Tello","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Teruel","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Tesalia","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Timaná","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Villavieja","No Oficial","Rural","Prescolar","Preescolar",0,0
2013,"Yaguará","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Acevedo","Oficial","Urbana","Prescolar","Preescolar",0,115
2012,"Agrado","Oficial","Urbana","Prescolar","Preescolar",0,104
2012,"Aipe","Oficial","Urbana","Prescolar","Preescolar",0,241
2012,"Algeciras","Oficial","Urbana","Prescolar","Preescolar",0,149
2012,"Altamira","Oficial","Urbana","Prescolar","Preescolar",0,45
2012,"Baraya","Oficial","Urbana","Prescolar","Preescolar",0,74
2012,"Campoalegre","Oficial","Urbana","Prescolar","Preescolar",0,407
2012,"Colombia","Oficial","Urbana","Prescolar","Preescolar",0,43
2012,"Elias","Oficial","Urbana","Prescolar","Preescolar",0,22
2012,"Garzón","Oficial","Urbana","Prescolar","Preescolar",0,520
2012,"Gigante","Oficial","Urbana","Prescolar","Preescolar",0,138
2012,"Guadalupe","Oficial","Urbana","Prescolar","Preescolar",0,115
2012,"Hobo","Oficial","Urbana","Prescolar","Preescolar",0,109
2012,"Iquira","Oficial","Urbana","Prescolar","Preescolar",0,64
2012,"Isnos","Oficial","Urbana","Prescolar","Preescolar",0,129
2012,"La Argentina","Oficial","Urbana","Prescolar","Preescolar",0,112
2012,"La Plata","Oficial","Urbana","Prescolar","Preescolar",0,494
2012,"Nátaga","Oficial","Urbana","Prescolar","Preescolar",0,71
2012,"Neiva","Oficial","Urbana","Prescolar","Preescolar",0,3611
2012,"Oporapa","Oficial","Urbana","Prescolar","Preescolar",0,66
2012,"Paicol","Oficial","Urbana","Prescolar","Preescolar",0,42
2012,"Palermo","Oficial","Urbana","Prescolar","Preescolar",0,173
2012,"Palestina","Oficial","Urbana","Prescolar","Preescolar",0,53
2012,"Pital","Oficial","Urbana","Prescolar","Preescolar",0,91
2012,"Pitalito","Oficial","Urbana","Prescolar","Preescolar",0,1274
2012,"Rivera","Oficial","Urbana","Prescolar","Preescolar",0,199
2012,"Saladoblanco","Oficial","Urbana","Prescolar","Preescolar",0,51
2012,"San Agustín","Oficial","Urbana","Prescolar","Preescolar",0,182
2012,"Santa Maria","Oficial","Urbana","Prescolar","Preescolar",0,77
2012,"Suaza","Oficial","Urbana","Prescolar","Preescolar",0,43
2012,"Tarqui","Oficial","Urbana","Prescolar","Preescolar",0,90
2012,"Tello","Oficial","Urbana","Prescolar","Preescolar",0,80
2012,"Teruel","Oficial","Urbana","Prescolar","Preescolar",0,82
2012,"Tesalia","Oficial","Urbana","Prescolar","Preescolar",0,113
2012,"Timaná","Oficial","Urbana","Prescolar","Preescolar",0,133
2012,"Villavieja","Oficial","Urbana","Prescolar","Preescolar",0,25
2012,"Yaguará","Oficial","Urbana","Prescolar","Preescolar",0,111
2012,"Acevedo","Oficial","Rural","Prescolar","Preescolar",0,536
2012,"Agrado","Oficial","Rural","Prescolar","Preescolar",0,56
2012,"Aipe","Oficial","Rural","Prescolar","Preescolar",0,109
2012,"Algeciras","Oficial","Rural","Prescolar","Preescolar",0,286
2012,"Altamira","Oficial","Rural","Prescolar","Preescolar",0,8
2012,"Baraya","Oficial","Rural","Prescolar","Preescolar",0,68
2012,"Campoalegre","Oficial","Rural","Prescolar","Preescolar",0,85
2012,"Colombia","Oficial","Rural","Prescolar","Preescolar",0,80
2012,"Elias","Oficial","Rural","Prescolar","Preescolar",0,27
2012,"Garzón","Oficial","Rural","Prescolar","Preescolar",0,674
2012,"Gigante","Oficial","Rural","Prescolar","Preescolar",0,286
2012,"Guadalupe","Oficial","Rural","Prescolar","Preescolar",0,161
2012,"Hobo","Oficial","Rural","Prescolar","Preescolar",0,8
2012,"Iquira","Oficial","Rural","Prescolar","Preescolar",0,114
2012,"Isnos","Oficial","Rural","Prescolar","Preescolar",0,174
2012,"La Argentina","Oficial","Rural","Prescolar","Preescolar",0,178
2012,"La Plata","Oficial","Rural","Prescolar","Preescolar",0,554
2012,"Nátaga","Oficial","Rural","Prescolar","Preescolar",0,90
2012,"Neiva","Oficial","Rural","Prescolar","Preescolar",0,388
2012,"Oporapa","Oficial","Rural","Prescolar","Preescolar",0,183
2012,"Paicol","Oficial","Rural","Prescolar","Preescolar",0,86
2012,"Palermo","Oficial","Rural","Prescolar","Preescolar",0,187
2012,"Palestina","Oficial","Rural","Prescolar","Preescolar",0,202
2012,"Pital","Oficial","Rural","Prescolar","Preescolar",0,185
2012,"Pitalito","Oficial","Rural","Prescolar","Preescolar",0,834
2012,"Rivera","Oficial","Rural","Prescolar","Preescolar",0,156
2012,"Saladoblanco","Oficial","Rural","Prescolar","Preescolar",0,192
2012,"San Agustín","Oficial","Rural","Prescolar","Preescolar",0,360
2012,"Santa Maria","Oficial","Rural","Prescolar","Preescolar",0,41
2012,"Suaza","Oficial","Rural","Prescolar","Preescolar",0,247
2012,"Tarqui","Oficial","Rural","Prescolar","Preescolar",0,306
2012,"Tello","Oficial","Rural","Prescolar","Preescolar",0,148
2012,"Teruel","Oficial","Rural","Prescolar","Preescolar",0,45
2012,"Tesalia","Oficial","Rural","Prescolar","Preescolar",0,77
2012,"Timaná","Oficial","Rural","Prescolar","Preescolar",0,183
2012,"Villavieja","Oficial","Rural","Prescolar","Preescolar",0,62
2012,"Yaguará","Oficial","Rural","Prescolar","Preescolar",0,7
2012,"Acevedo","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Agrado","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Aipe","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Algeciras","No Oficial","Urbana","Prescolar","Preescolar",0,32
2012,"Altamira","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Baraya","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Campoalegre","No Oficial","Urbana","Prescolar","Preescolar",0,127
2012,"Colombia","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Elias","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Garzón","No Oficial","Urbana","Prescolar","Preescolar",0,321
2012,"Gigante","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Guadalupe","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Hobo","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Iquira","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Isnos","No Oficial","Urbana","Prescolar","Preescolar",0,16
2012,"La Argentina","No Oficial","Urbana","Prescolar","Preescolar",0,16
2012,"La Plata","No Oficial","Urbana","Prescolar","Preescolar",0,101
2012,"Nátaga","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Neiva","No Oficial","Urbana","Prescolar","Preescolar",0,4037
2012,"Oporapa","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Paicol","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Palermo","No Oficial","Urbana","Prescolar","Preescolar",0,122
2012,"Palestina","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Pital","No Oficial","Urbana","Prescolar","Preescolar",0,12
2012,"Pitalito","No Oficial","Urbana","Prescolar","Preescolar",0,583
2012,"Rivera","No Oficial","Urbana","Prescolar","Preescolar",0,44
2012,"Saladoblanco","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"San Agustín","No Oficial","Urbana","Prescolar","Preescolar",0,13
2012,"Santa Maria","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Suaza","No Oficial","Urbana","Prescolar","Preescolar",0,44
2012,"Tarqui","No Oficial","Urbana","Prescolar","Preescolar",0,30
2012,"Tello","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Teruel","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Tesalia","No Oficial","Urbana","Prescolar","Preescolar",0,44
2012,"Timaná","No Oficial","Urbana","Prescolar","Preescolar",0,4
2012,"Villavieja","No Oficial","Urbana","Prescolar","Preescolar",0,0
2012,"Yaguará","No Oficial","Urbana","Prescolar","Preescolar",0,29
2012,"Acevedo","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Agrado","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Aipe","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Algeciras","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Altamira","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Baraya","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Campoalegre","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Colombia","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Elias","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Garzón","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Gigante","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Guadalupe","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Hobo","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Iquira","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Isnos","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"La Argentina","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"La Plata","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Nátaga","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Neiva","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Oporapa","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Paicol","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Palermo","No Oficial","Rural","Prescolar","Preescolar",0,303
2012,"Palestina","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Pital","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Pitalito","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Rivera","No Oficial","Rural","Prescolar","Preescolar",0,6
2012,"Saladoblanco","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"San Agustín","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Santa Maria","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Suaza","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Tarqui","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Tello","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Teruel","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Tesalia","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Timaná","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Villavieja","No Oficial","Rural","Prescolar","Preescolar",0,0
2012,"Yaguará","No Oficial","Rural","Prescolar","Preescolar",0,0
2014,"Acevedo","Oficial","Urbana","Básica Primaria","Primero",1,152
2014,"Agrado","Oficial","Urbana","Básica Primaria","Primero",1,106
2014,"Aipe","Oficial","Urbana","Básica Primaria","Primero",1,221
2014,"Algeciras","Oficial","Urbana","Básica Primaria","Primero",1,207
2014,"Altamira","Oficial","Urbana","Básica Primaria","Primero",1,67
2014,"Baraya","Oficial","Urbana","Básica Primaria","Primero",1,84
2014,"Campoalegre","Oficial","Urbana","Básica Primaria","Primero",1,505
2014,"Colombia","Oficial","Urbana","Básica Primaria","Primero",1,49
2014,"Elias","Oficial","Urbana","Básica Primaria","Primero",1,25
2014,"Garzón","Oficial","Urbana","Básica Primaria","Primero",1,622
2014,"Gigante","Oficial","Urbana","Básica Primaria","Primero",1,198
2014,"Guadalupe","Oficial","Urbana","Básica Primaria","Primero",1,110
2014,"Hobo","Oficial","Urbana","Básica Primaria","Primero",1,142
2014,"Iquira","Oficial","Urbana","Básica Primaria","Primero",1,74
2014,"Isnos","Oficial","Urbana","Básica Primaria","Primero",1,119
2014,"La Argentina","Oficial","Urbana","Básica Primaria","Primero",1,148
2014,"La Plata","Oficial","Urbana","Básica Primaria","Primero",1,557
2014,"Nátaga","Oficial","Urbana","Básica Primaria","Primero",1,49
2014,"Neiva","Oficial","Urbana","Básica Primaria","Primero",1,4733
2014,"Oporapa","Oficial","Urbana","Básica Primaria","Primero",1,77
2014,"Paicol","Oficial","Urbana","Básica Primaria","Primero",1,48
2014,"Palermo","Oficial","Urbana","Básica Primaria","Primero",1,207
2014,"Palestina","Oficial","Urbana","Básica Primaria","Primero",1,56
2014,"Pital","Oficial","Urbana","Básica Primaria","Primero",1,87
2014,"Pitalito","Oficial","Urbana","Básica Primaria","Primero",1,1532
2014,"Rivera","Oficial","Urbana","Básica Primaria","Primero",1,214
2014,"Saladoblanco","Oficial","Urbana","Básica Primaria","Primero",1,65
2014,"San Agustín","Oficial","Urbana","Básica Primaria","Primero",1,231
2014,"Santa Maria","Oficial","Urbana","Básica Primaria","Primero",1,93
2014,"Suaza","Oficial","Urbana","Básica Primaria","Primero",1,60
2014,"Tarqui","Oficial","Urbana","Básica Primaria","Primero",1,108
2014,"Tello","Oficial","Urbana","Básica Primaria","Primero",1,116
2014,"Teruel","Oficial","Urbana","Básica Primaria","Primero",1,103
2014,"Tesalia","Oficial","Urbana","Básica Primaria","Primero",1,131
2014,"Timaná","Oficial","Urbana","Básica Primaria","Primero",1,144
2014,"Villavieja","Oficial","Urbana","Básica Primaria","Primero",1,55
2014,"Yaguará","Oficial","Urbana","Básica Primaria","Primero",1,101
2014,"Acevedo","Oficial","Rural","Básica Primaria","Primero",1,706
2014,"Agrado","Oficial","Rural","Básica Primaria","Primero",1,84
2014,"Aipe","Oficial","Rural","Básica Primaria","Primero",1,143
2014,"Algeciras","Oficial","Rural","Básica Primaria","Primero",1,330
2014,"Altamira","Oficial","Rural","Básica Primaria","Primero",1,17
2014,"Baraya","Oficial","Rural","Básica Primaria","Primero",1,81
2014,"Campoalegre","Oficial","Rural","Básica Primaria","Primero",1,120
2014,"Colombia","Oficial","Rural","Básica Primaria","Primero",1,136
2014,"Elias","Oficial","Rural","Básica Primaria","Primero",1,54
2014,"Garzón","Oficial","Rural","Básica Primaria","Primero",1,817
2014,"Gigante","Oficial","Rural","Básica Primaria","Primero",1,332
2014,"Guadalupe","Oficial","Rural","Básica Primaria","Primero",1,335
2014,"Hobo","Oficial","Rural","Básica Primaria","Primero",1,34
2014,"Iquira","Oficial","Rural","Básica Primaria","Primero",1,194
2014,"Isnos","Oficial","Rural","Básica Primaria","Primero",1,416
2014,"La Argentina","Oficial","Rural","Básica Primaria","Primero",1,223
2014,"La Plata","Oficial","Rural","Básica Primaria","Primero",1,987
2014,"Nátaga","Oficial","Rural","Básica Primaria","Primero",1,100
2014,"Neiva","Oficial","Rural","Básica Primaria","Primero",1,583
2014,"Oporapa","Oficial","Rural","Básica Primaria","Primero",1,235
2014,"Paicol","Oficial","Rural","Básica Primaria","Primero",1,80
2014,"Palermo","Oficial","Rural","Básica Primaria","Primero",1,289
2014,"Palestina","Oficial","Rural","Básica Primaria","Primero",1,224
2014,"Pital","Oficial","Rural","Básica Primaria","Primero",1,251
2014,"Pitalito","Oficial","Rural","Básica Primaria","Primero",1,1456
2014,"Rivera","Oficial","Rural","Básica Primaria","Primero",1,163
2014,"Saladoblanco","Oficial","Rural","Básica Primaria","Primero",1,250
2014,"San Agustín","Oficial","Rural","Básica Primaria","Primero",1,484
2014,"Santa Maria","Oficial","Rural","Básica Primaria","Primero",1,160
2014,"Suaza","Oficial","Rural","Básica Primaria","Primero",1,391
2014,"Tarqui","Oficial","Rural","Básica Primaria","Primero",1,326
2014,"Tello","Oficial","Rural","Básica Primaria","Primero",1,162
2014,"Teruel","Oficial","Rural","Básica Primaria","Primero",1,84
2014,"Tesalia","Oficial","Rural","Básica Primaria","Primero",1,111
2014,"Timaná","Oficial","Rural","Básica Primaria","Primero",1,279
2014,"Villavieja","Oficial","Rural","Básica Primaria","Primero",1,84
2014,"Yaguará","Oficial","Rural","Básica Primaria","Primero",1,10
2014,"Acevedo","No Oficial","Urbana","Básica Primaria","Primero",1,0
2014,"Agrado","No Oficial","Urbana","Básica Primaria","Primero",1,0
2014,"Aipe","No Oficial","Urbana","Básica Primaria","Primero",1,0
2014,"Algeciras","No Oficial","Urbana","Básica Primaria","Primero",1,20
2014,"Altamira","No Oficial","Urbana","Básica Primaria","Primero",1,0
2014,"Baraya","No Oficial","Urbana","Básica Primaria","Primero",1,0
2014,"Campoalegre","No Oficial","Urbana","Básica Primaria","Primero",1,70
2014,"Colombia","No Oficial","Urbana","Básica Primaria","Primero",1,0
2014,"Elias","No Oficial","Urbana","Básica Primaria","Primero",1,0
2014,"Garzón","No Oficial","Urbana","Básica Primaria","Primero",1,177
2014,"Gigante","No Oficial","Urbana","Básica Primaria","Primero",1,12
2014,"Guadalupe","No Oficial","Urbana","Básica Primaria","Primero",1,0
2014,"Hobo","No Oficial","Urbana","Básica Primaria","Primero",1,0
2014,"Iquira","No Oficial","Urbana","Básica Primaria","Primero",1,0
2014,"Isnos","No Oficial","Urbana","Básica Primaria","Primero",1,0
2014,"La Argentina","No Oficial","Urbana","Básica Primaria","Primero",1,0
2014,"La Plata","No Oficial","Urbana","Básica Primaria","Primero",1,51
